PROV,2014_Factor,Pneumonia_Cases_2014,Pneumonia_Ratio_2014,HF_Cases_2014,HF_Ratio_2014,AMI_Cases_2014,AMI_Ratio_2014
390201,1.0000,682,0.958033,744,0.884763,314,0.907725
390203,1.0000,520,0.963648,657,0.878427,293,0.934004
390204,0.9916,302,1.103376,555,1.189864,129,1.114691
390211,0.9987,264,1.009672,320,0.998707,147,1.056273
390217,0.9933,99,1.020521,180,1.157777,14,0.000000
390219,0.9983,158,1.070823,231,0.997054,36,1.087847
390220,0.9934,353,1.052614,179,1.115649,31,1.123952
390222,0.9970,431,0.960910,424,1.130426,118,1.044635
390223,0.9997,117,1.076172,586,0.871749,625,0.914924
390225,0.9990,374,0.927264,343,0.879421,59,1.142768
390226,0.9960,164,1.042775,345,1.173315,108,1.137516
390228,0.9951,585,1.053625,601,1.087681,174,1.040186
390231,0.9981,744,0.934387,1290,0.923628,416,1.120506
390233,1.0000,243,0.825121,383,0.920473,266,0.891582
390236,0.9997,166,1.004767,102,0.931746,10,0.000000
390237,1.0000,470,0.973753,862,0.925114,471,0.945440
390256,1.0000,424,0.977438,542,0.979091,310,0.911122
390258,0.9973,579,1.061464,844,1.088272,438,0.982469
390263,0.9963,452,1.051891,818,1.049157,300,1.046792
390265,0.9969,327,1.084890,591,1.050871,134,0.940153
390266,1.0000,93,0.950794,95,0.915325,9,0.000000
390267,0.9960,253,1.070896,614,1.093365,160,0.920379
390268,0.9989,358,0.952628,414,1.025062,98,1.079322
390270,0.9999,395,1.007400,371,0.954767,162,0.907077
390272,1.0000,0,0.000000,0,0.000000,0,0.000000
390278,1.0000,0,0.000000,0,0.000000,0,0.000000
390290,0.9948,102,1.116215,333,1.185680,125,0.978553
390302,1.0000,0,0.000000,0,0.000000,0,0.000000
390304,0.9946,82,1.090642,194,1.184065,38,1.153285
390307,1.0000,0,0.000000,0,0.000000,0,0.000000
390312,1.0000,9,0.000000,1,0.000000,0,0.000000
390313,0.9991,119,1.001231,145,1.023841,28,0.883487
390314,1.0000,0,0.000000,0,0.000000,0,0.000000
390316,1.0000,0,0.000000,0,0.000000,0,0.000000
390318,1.0000,26,0.982171,5,0.000000,2,0.000000
390321,1.0000,0,0.000000,0,0.000000,0,0.000000
390322,1.0000,0,0.000000,0,0.000000,0,0.000000
390323,1.0000,0,0.000000,0,0.000000,0,0.000000
390324,1.0000,0,0.000000,0,0.000000,0,0.000000
390325,1.0000,0,0.000000,0,0.000000,0,0.000000
390326,1.0000,0,0.000000,0,0.000000,0,0.000000
390327,1.0000,0,0.000000,0,0.000000,0,0.000000
390328,1.0000,0,0.000000,0,0.000000,0,0.000000
400001,1.0000,0,0.000000,0,0.000000,0,0.000000
400003,1.0000,0,0.000000,0,0.000000,0,0.000000
400004,1.0000,0,0.000000,0,0.000000,0,0.000000
400005,1.0000,0,0.000000,0,0.000000,0,0.000000
400006,1.0000,0,0.000000,0,0.000000,0,0.000000
400007,1.0000,0,0.000000,0,0.000000,0,0.000000
400009,1.0000,0,0.000000,0,0.000000,0,0.000000
400010,1.0000,0,0.000000,0,0.000000,0,0.000000
400011,1.0000,0,0.000000,0,0.000000,0,0.000000
400012,1.0000,0,0.000000,0,0.000000,0,0.000000
400013,1.0000,0,0.000000,0,0.000000,0,0.000000
400014,1.0000,0,0.000000,0,0.000000,0,0.000000
400015,1.0000,0,0.000000,0,0.000000,0,0.000000
400016,1.0000,0,0.000000,0,0.000000,0,0.000000
400018,1.0000,0,0.000000,0,0.000000,0,0.000000
400019,1.0000,0,0.000000,0,0.000000,0,0.000000
400021,1.0000,0,0.000000,0,0.000000,0,0.000000
400022,1.0000,0,0.000000,0,0.000000,0,0.000000
400024,1.0000,0,0.000000,0,0.000000,0,0.000000
400026,1.0000,0,0.000000,0,0.000000,0,0.000000
400032,1.0000,0,0.000000,0,0.000000,0,0.000000
400044,1.0000,0,0.000000,0,0.000000,0,0.000000
400048,1.0000,0,0.000000,0,0.000000,0,0.000000
400061,1.0000,0,0.000000,0,0.000000,0,0.000000
400079,1.0000,0,0.000000,0,0.000000,0,0.000000
400087,1.0000,0,0.000000,0,0.000000,0,0.000000
400098,1.0000,0,0.000000,0,0.000000,0,0.000000
400102,1.0000,0,0.000000,0,0.000000,0,0.000000
400103,1.0000,0,0.000000,0,0.000000,0,0.000000
400104,1.0000,0,0.000000,0,0.000000,0,0.000000
400105,1.0000,0,0.000000,0,0.000000,0,0.000000
400106,1.0000,0,0.000000,0,0.000000,0,0.000000
400109,1.0000,0,0.000000,0,0.000000,0,0.000000
400110,1.0000,0,0.000000,0,0.000000,0,0.000000
400111,1.0000,0,0.000000,0,0.000000,0,0.000000
400112,1.0000,0,0.000000,0,0.000000,0,0.000000
400113,1.0000,0,0.000000,0,0.000000,0,0.000000
400114,1.0000,0,0.000000,0,0.000000,0,0.000000
400115,1.0000,0,0.000000,0,0.000000,0,0.000000
400117,1.0000,0,0.000000,0,0.000000,0,0.000000
400118,1.0000,0,0.000000,0,0.000000,0,0.000000
400120,1.0000,0,0.000000,0,0.000000,0,0.000000
400121,1.0000,0,0.000000,0,0.000000,0,0.000000
400122,1.0000,0,0.000000,0,0.000000,0,0.000000
400123,1.0000,0,0.000000,0,0.000000,0,0.000000
400124,1.0000,0,0.000000,0,0.000000,0,0.000000
400125,1.0000,0,0.000000,0,0.000000,0,0.000000
400126,1.0000,0,0.000000,0,0.000000,0,0.000000
400127,1.0000,0,0.000000,0,0.000000,0,0.000000
400128,1.0000,0,0.000000,0,0.000000,0,0.000000
400130,1.0000,0,0.000000,0,0.000000,0,0.000000
400131,1.0000,0,0.000000,0,0.000000,0,0.000000
410001,0.9913,221,1.204189,311,1.164148,49,1.084839
410004,0.9989,238,0.902372,202,1.084503,80,0.977066
410005,0.9950,254,1.099384,343,1.094386,71,1.044684
410006,0.9997,262,1.011676,236,0.988984,31,0.953250
410007,0.9949,559,1.225217,953,1.047076,473,1.103781
410008,0.9991,194,0.990145,229,1.053740,53,0.991432
410009,0.9969,503,1.079952,639,1.064619,159,1.006125
410010,1.0000,4,0.000000,1,0.000000,0,0.000000
410011,0.9997,186,1.023731,364,0.971362,116,0.980411
410012,0.9953,556,1.212311,627,1.022715,470,1.013365
410013,1.0000,320,0.867772,325,0.882216,50,0.929106
420002,0.9972,619,1.107670,475,1.018063,371,0.948073
420004,0.9999,301,0.923115,450,1.014936,240,0.980969
420005,0.9989,118,0.953167,177,0.954841,61,1.038935
420007,0.9998,822,0.911000,1092,0.813874,562,1.012512
420009,0.9999,674,0.982591,355,0.905901,55,1.011493
420010,0.9940,290,1.132934,303,1.118190,37,1.118181
420011,1.0000,162,0.939460,78,0.995451,45,0.986699
420015,0.9971,323,1.031317,194,1.062830,70,1.037318
420016,0.9995,79,0.994537,91,1.006524,1,0.000000
420018,1.0000,324,0.927918,726,0.947168,373,0.927638
420019,1.0000,102,0.958857,143,0.919863,26,0.953718
420020,0.9954,223,0.929365,198,1.170525,111,1.102510
420023,1.0000,474,0.787724,817,0.796277,335,0.954492
420026,0.9995,365,0.906993,958,0.884925,836,1.010969
420027,1.0000,1016,1.001715,761,0.941225,317,0.904316
420030,0.9958,146,0.933415,260,1.090173,18,0.000000
420033,1.0000,190,0.985918,109,0.879143,23,0.000000
420036,0.9954,268,1.093879,323,1.017271,134,1.058561
420037,1.0000,152,0.888919,66,0.960123,2,0.000000
420038,0.9999,207,0.848753,146,1.001864,10,0.000000
420039,1.0000,111,0.971785,133,0.996299,12,0.000000
420043,0.9963,224,1.030991,192,1.100732,20,0.000000
420048,0.9976,465,1.067340,362,0.919191,52,0.962204
420049,0.9996,394,0.989415,305,0.984378,50,1.120986
420051,0.9958,600,1.060578,1063,0.966061,842,1.143719
420053,1.0000,85,0.980174,156,0.970561,27,0.967875
420054,1.0000,52,0.951158,108,0.964453,6,0.000000
420055,0.9958,140,1.028575,240,1.035879,122,1.144245
420056,0.9953,110,1.010946,52,1.094411,18,0.000000
420057,1.0000,58,0.987863,64,0.946203,2,0.000000
420062,0.9890,213,1.158205,120,1.095278,14,0.000000
420064,1.0000,135,0.929412,184,0.954310,92,0.926571
420065,1.0000,312,0.899476,190,0.953244,21,0.000000
420066,1.0000,79,0.965846,58,0.996173,4,0.000000
420067,0.9935,178,1.027223,362,1.186871,46,0.974846
420068,0.9970,254,1.140450,475,1.052946,101,1.074922
420069,0.9944,115,1.030391,147,1.098447,12,0.000000
420070,0.9997,431,0.963104,565,1.012754,75,0.975942
420071,1.0000,401,0.986580,480,0.979807,277,0.955517
420072,0.9974,85,1.043918,79,1.000106,7,0.000000
420073,0.9997,643,1.020791,738,0.970007,142,0.990285
420078,1.0000,676,0.901179,1024,0.765230,654,0.809766
420079,0.9984,603,1.106912,710,0.881251,243,1.012253
420080,0.9943,325,1.133299,357,0.939180,128,1.028374
420082,1.0000,372,0.961725,386,0.889198,174,0.981125
420083,0.9982,328,1.045475,263,1.024316,29,0.987459
420085,0.9961,520,1.158629,870,0.988421,533,1.065216
420086,0.9996,269,0.974387,219,1.038181,29,0.938046
420087,1.0000,496,0.920270,1005,0.876623,314,0.957674
420089,1.0000,190,0.879797,168,0.953493,5,0.000000
420091,0.9960,461,1.004462,759,1.119286,239,1.108460
420098,0.9937,436,1.177056,366,1.119178,62,0.999607
420101,0.9935,92,1.078346,109,1.043694,3,0.000000
420102,1.0000,0,0.000000,0,0.000000,0,0.000000
420103,1.0000,43,0.938560,52,0.932792,3,0.000000
420104,1.0000,8,0.000000,12,0.000000,0,0.000000
420105,1.0000,0,0.000000,0,0.000000,0,0.000000
430005,1.0000,457,0.908580,192,0.956713,66,0.962382
430008,0.9983,171,0.919356,68,1.045401,34,0.897051
430012,0.9983,384,0.970426,195,1.054398,56,0.893006
430013,1.0000,359,0.844287,216,0.941076,40,0.922098
430014,1.0000,420,0.873487,358,0.936627,149,0.804189
430015,1.0000,144,0.964743,78,0.993866,11,0.000000
430016,1.0000,388,0.930851,383,0.924017,89,0.933853
430027,1.0000,683,0.920214,576,0.902584,458,0.906160
430048,1.0000,147,0.853251,53,0.954176,7,0.000000
430077,1.0000,548,0.784434,521,0.857927,407,0.981713
430081,1.0000,38,0.931037,21,0.000000,0,0.000000
430083,1.0000,5,0.000000,2,0.000000,0,0.000000
430084,1.0000,52,0.947280,19,0.000000,1,0.000000
430089,1.0000,0,0.000000,0,0.000000,0,0.000000
430090,1.0000,0,0.000000,0,0.000000,0,0.000000
430091,1.0000,0,0.000000,0,0.000000,0,0.000000
430092,1.0000,0,0.000000,0,0.000000,0,0.000000
430093,1.0000,0,0.000000,0,0.000000,0,0.000000
430094,1.0000,0,0.000000,0,0.000000,0,0.000000
430095,1.0000,33,0.938261,261,0.851840,799,0.816755
430096,1.0000,0,0.000000,0,0.000000,0,0.000000
430097,1.0000,0,0.000000,0,0.000000,0,0.000000
440001,0.9891,132,1.146615,68,0.985997,3,0.000000
440002,0.9976,863,0.972234,1640,0.929395,1467,1.062418
440003,0.9963,316,1.091221,201,1.092268,108,0.967300
440006,0.9981,381,1.128603,341,0.908828,98,0.949029
440007,0.9968,294,0.974403,79,1.099540,20,0.000000
440008,0.9965,107,1.066798,171,0.999892,17,0.000000
440009,0.9875,525,1.184395,568,1.074849,97,1.101797
440010,0.9844,193,1.082313,81,1.081749,5,0.000000
440011,0.9911,851,1.185906,496,1.076382,175,0.979369
440012,0.9971,612,1.068304,532,1.089316,458,0.990652
440015,0.9992,385,1.066595,606,0.971356,406,1.015737
440016,1.0000,100,0.958703,127,0.988448,9,0.000000
440017,0.9970,352,1.105774,593,0.998116,682,1.057871
440018,0.9905,255,1.194078,132,1.061876,14,0.000000
440020,1.0000,185,0.965095,57,0.995849,5,0.000000
440025,0.9906,468,1.069898,297,1.178276,26,1.036674
440029,0.9997,321,0.947141,325,0.977455,116,1.022836
440030,0.9902,405,1.177707,345,1.144962,204,1.079512
440031,1.0000,233,0.947982,134,0.951295,20,0.000000
440032,0.9966,51,0.987825,105,1.080314,13,0.000000
440033,0.9841,299,1.164937,230,0.964051,21,0.000000
440034,0.9951,291,1.088649,452,1.093587,277,1.139031
440035,0.9922,505,1.080923,516,1.168154,185,1.115734
440039,0.9977,366,1.084636,728,0.962670,619,1.111519
440040,0.9850,190,1.021805,159,1.111695,2,0.000000
440046,0.9976,227,1.035654,280,1.041534,44,1.025988
440047,1.0000,62,0.987536,55,0.952524,6,0.000000
440048,1.0000,1019,0.970103,1698,0.878979,874,0.991477
440049,0.9963,1121,0.992568,2129,1.094101,829,1.097946
440050,1.0000,99,0.907209,98,0.980787,11,0.000000
440051,0.9969,106,0.974236,117,1.083884,23,0.000000
440053,0.9908,694,1.211987,543,1.107803,167,1.161783
440054,0.9980,245,1.019400,130,0.987826,10,0.000000
440056,0.9985,221,0.914860,202,1.016519,34,1.113828
440057,0.9936,170,1.036928,267,1.065122,29,1.005016
440058,0.9944,380,1.026199,297,1.211281,29,0.935139
440059,1.0000,647,0.966291,657,0.957607,634,1.000444
440060,1.0000,48,0.921449,38,1.000401,5,0.000000
440061,0.9948,351,1.053107,193,1.024157,23,0.000000
440063,0.9925,754,1.075493,1072,1.040225,823,1.189938
440064,0.9975,241,1.026276,81,0.932428,15,0.000000
440065,1.0000,316,0.993727,155,0.995263,56,0.989651
440067,0.9954,120,1.089331,108,1.132011,30,1.022279
440068,1.0000,303,0.959309,170,0.994267,16,0.000000
440070,0.9800,212,1.154657,84,1.104231,12,0.000000
440072,0.9905,212,1.191820,560,1.075496,72,1.101577
440073,0.9969,806,1.069017,631,1.070092,298,1.010848
440081,0.9990,237,1.016251,164,0.883235,32,0.935611
440082,0.9953,696,1.078252,1443,0.951115,1426,1.091139
440083,0.9857,173,1.085676,199,1.235142,19,0.000000
440084,0.9804,337,1.233752,154,1.015824,24,0.000000
440091,1.0000,1119,0.806282,1412,0.917929,912,0.905874
440102,1.0000,227,0.907950,155,0.983891,15,0.000000
440104,0.9991,260,0.988188,340,0.790133,262,1.065042
440109,1.0000,235,0.977731,120,0.999995,16,0.000000
440110,1.0000,174,0.947023,121,0.935047,26,0.962343
440111,1.0000,16,0.000000,21,0.000000,18,0.000000
440115,0.9976,81,1.056579,86,0.994694,6,0.000000
440120,0.9979,550,0.909795,716,0.882232,472,1.098172
440125,0.9999,473,0.956134,436,0.977547,280,1.005151
440130,0.9962,169,1.100957,177,1.032792,36,1.014788
440131,0.9990,126,0.954062,67,1.025496,12,0.000000
440132,0.9982,289,1.040192,183,0.866486,46,1.033352
440133,0.9979,406,1.068842,665,0.900619,188,1.094352
440137,0.9970,181,0.961831,134,1.099633,15,0.000000
440141,0.9986,151,1.010572,91,1.004194,7,0.000000
440144,0.9981,298,1.017668,333,1.070501,74,0.944030
440148,0.9941,150,1.054842,119,1.034327,12,0.000000
440150,0.9968,363,1.092161,292,1.091111,87,0.949705
440151,0.9857,400,1.160466,261,1.040964,23,0.000000
440152,1.0000,19,0.000000,29,1.009033,9,0.000000
440153,1.0000,165,0.974463,94,0.968827,20,0.000000
440156,1.0000,381,0.883155,450,0.944072,265,0.805052
440159,0.9987,36,1.029362,94,1.044537,4,0.000000
440161,1.0000,389,0.955005,687,0.924521,370,0.916293
440168,0.9981,81,1.017449,30,1.026175,8,0.000000
440173,0.9986,596,1.021551,588,1.064013,399,0.884571
440174,0.9962,39,1.025028,79,1.047466,9,0.000000
440175,0.9840,316,1.117198,179,1.166418,4,0.000000
440176,0.9984,212,1.024647,167,1.064097,42,0.932076
440180,0.9811,237,1.186477,94,1.001291,19,0.000000
440181,1.0000,52,0.942674,60,0.929473,2,0.000000
440182,0.9963,80,1.087066,51,1.046764,20,0.000000
440183,0.9983,436,1.069574,834,1.036489,275,0.984222
440184,1.0000,167,0.976876,69,0.992543,8,0.000000
440185,0.9954,521,1.075017,403,1.151942,84,0.975756
440186,0.9913,155,1.116950,76,1.009516,8,0.000000
440187,0.9800,299,1.244050,198,1.077140,22,0.000000
440189,0.9970,167,1.100643,244,0.959867,169,1.081474
440192,0.9923,158,0.983047,92,1.159368,29,1.034806
440193,0.9979,236,0.981654,199,1.123999,36,1.020000
440194,0.9973,173,1.016398,147,1.124204,59,0.940431
440197,0.9983,178,1.031714,153,1.010525,42,1.068588
440200,0.9970,80,1.012617,55,1.039665,8,0.000000
440218,1.0000,0,0.000000,0,0.000000,0,0.000000
440227,0.9987,178,1.045623,116,0.979675,30,0.920580
440228,0.9989,272,0.897665,204,1.054924,26,1.031978
450002,0.9992,329,1.060979,376,0.966672,119,0.978949
450005,0.9982,137,0.888335,124,1.041501,29,0.971712
450007,1.0000,603,0.849200,271,0.864816,24,0.000000
450010,0.9999,687,1.003855,920,0.862832,467,0.886644
450011,0.9997,515,1.021769,794,0.957183,336,0.914480
450015,0.9998,84,0.953516,296,0.978209,74,1.017036
450018,0.9996,185,1.034999,263,0.993925,106,1.001265
450021,1.0000,869,0.900183,1111,0.822154,244,0.894361
450023,1.0000,432,0.995507,675,0.946009,215,0.907799
450024,1.0000,74,0.928251,76,0.866165,25,0.951163
450028,0.9968,354,0.922639,423,1.107931,200,1.007865
450029,0.9977,608,1.055112,655,1.037034,153,1.009841
450032,0.9913,158,1.096482,256,1.128131,46,0.982223
450033,0.9954,666,1.006648,910,1.105946,245,1.111970
450034,0.9991,675,0.874155,1049,1.013160,404,1.029344
450035,0.9995,99,0.973423,275,1.024160,60,0.921349
450037,0.9976,662,1.138822,1066,1.003249,565,0.988833
450039,0.9995,128,0.966429,138,1.058680,57,0.969752
450040,1.0000,951,0.950971,908,0.899104,621,0.876007
450042,0.9999,499,1.008194,741,0.953095,390,0.997301
450044,1.0000,240,0.941616,478,0.957039,142,0.998633
450046,1.0000,884,0.938221,1126,0.961479,486,0.996938
450051,0.9985,277,0.993848,429,1.079609,216,1.006403
450052,0.9979,145,0.920604,64,1.065432,14,0.000000
450054,0.9997,653,1.031846,761,0.873442,545,0.963139
450055,0.9999,215,0.971460,96,1.002138,7,0.000000
450056,0.9985,635,1.032996,795,0.920665,280,1.099359
450058,1.0000,1059,0.873490,1975,0.937913,835,0.922313
450064,0.9985,472,1.029803,626,0.983469,176,1.071298
450068,1.0000,139,0.863244,386,0.922910,256,0.928718
450072,1.0000,307,0.938721,251,0.991088,110,0.979617
450073,0.9988,87,0.967357,67,1.016909,4,0.000000
450078,0.9980,59,0.984439,29,1.062198,2,0.000000
450079,0.9977,408,0.911770,378,1.118535,173,0.948775
450080,1.0000,238,0.912699,153,0.939326,15,0.000000
450082,1.0000,220,0.952587,144,0.986789,8,0.000000
450083,0.9996,662,1.032670,879,0.930992,791,0.975674
450085,0.9996,278,0.875736,120,1.006207,23,0.000000
450087,0.9999,285,1.007070,335,0.976956,122,0.867263
450090,0.9990,114,1.023156,152,0.994807,13,0.000000
450092,1.0000,219,0.863476,336,0.894542,57,0.965895
450097,0.9998,375,0.889659,433,0.953111,177,1.014519
450099,0.9952,123,0.990495,133,1.093415,16,0.000000
450101,0.9994,263,0.831757,284,1.022625,175,1.011952
450102,1.0000,897,0.924476,1171,0.967723,946,0.842303
450104,0.9998,318,0.982131,250,1.012023,37,0.945222
450107,0.9995,412,0.938978,459,0.979495,184,1.039013
450108,0.9994,78,0.960516,95,0.931014,29,1.048386
450119,0.9990,552,0.918182,1213,0.951615,459,1.035570
450123,1.0000,66,0.938310,97,0.986079,13,0.000000
450124,0.9997,57,0.939425,110,1.052151,49,0.978202
450128,0.9996,361,0.961266,440,0.976783,89,1.065661
450130,0.9999,113,0.989805,147,0.991295,56,1.015232
450132,1.0000,392,0.962941,736,0.961982,543,0.823694
450133,1.0000,424,0.937967,498,0.967479,246,0.848026
450135,0.9963,703,1.081936,1072,0.930526,624,1.162122
450137,1.0000,504,0.921091,467,0.825738,242,0.959615
450143,1.0000,143,0.832865,111,0.997580,3,0.000000
450144,1.0000,76,0.986996,35,1.000160,6,0.000000
450147,0.9997,294,0.889633,467,1.011657,251,0.968617
450148,0.9988,217,1.037610,245,0.909958,12,0.000000
450152,0.9976,215,0.977606,259,1.100151,64,0.983535
450154,0.9990,68,1.048004,188,0.957251,20,0.000000
450155,1.0000,65,0.897911,30,0.977165,1,0.000000
450162,1.0000,104,0.915047,43,0.945458,2,0.000000
450163,0.9963,326,0.969953,319,1.058387,7,0.000000
450165,1.0000,263,0.979174,142,0.997810,36,0.992549
450176,0.9958,425,1.087153,450,1.060030,117,1.037740
450177,0.9901,143,1.013538,145,1.161329,26,1.020361
450178,0.9983,63,1.030198,96,0.997234,2,0.000000
450184,1.0000,1515,0.825242,1885,0.905334,809,0.938278
450187,0.9991,140,1.018360,99,0.953277,17,0.000000
450188,0.9866,293,1.057168,164,1.128459,5,0.000000
450192,0.9997,174,0.991861,153,0.965036,26,1.036740
450193,1.0000,406,0.929436,1316,0.903810,477,0.928628
450194,0.9920,164,1.035061,181,1.125302,18,0.000000
450196,0.9980,542,1.066584,512,1.022192,174,0.956887
450200,0.9968,305,1.127689,286,0.916634,139,1.048452
450203,1.0000,268,0.881633,289,0.944292,25,0.979969
450209,1.0000,230,0.967678,334,0.927206,250,0.885869
450210,0.9968,125,0.923711,94,1.057668,21,0.000000
450211,0.9986,521,0.999035,463,1.063119,230,0.912867
450213,0.9997,61,0.972417,93,1.062908,48,0.904062
450214,0.9992,97,1.031621,135,0.938355,10,0.000000
450219,1.0000,294,0.892273,51,0.958171,5,0.000000
450221,1.0000,102,0.983239,109,0.957504,5,0.000000
450222,0.9952,504,0.932562,691,1.075110,316,1.117522
450229,1.0000,422,0.780965,530,0.842521,477,0.897895
450231,1.0000,919,0.971103,880,0.796946,487,0.881858
450235,1.0000,163,0.968413,86,0.938189,10,0.000000
450236,1.0000,236,0.934379,155,0.859474,68,0.920464
450237,1.0000,778,0.873812,837,0.884888,387,0.894840
450241,0.9991,102,0.907666,44,0.995733,25,1.019943
450243,1.0000,27,0.943512,27,0.992617,1,0.000000
450253,0.9950,57,1.015390,63,1.069825,8,0.000000
450270,1.0000,18,0.000000,16,0.000000,7,0.000000
450271,0.9985,249,1.007890,137,0.997404,103,1.042890
450272,0.9998,255,0.919960,251,0.961714,67,1.013248
450280,1.0000,496,0.994132,592,0.910070,183,0.818258
450283,0.9961,52,1.049526,47,1.060365,4,0.000000
450289,0.9992,63,1.025292,153,1.011759,44,1.048102
450292,1.0000,121,0.970051,233,0.964913,40,0.938833
450293,1.0000,41,0.939729,49,0.954045,2,0.000000
450296,0.9921,97,1.117529,148,1.046944,17,0.000000
450299,1.0000,159,0.952291,242,0.907469,88,0.969771
450306,0.9973,34,1.002465,30,1.060872,1,0.000000
450324,0.9965,442,0.948065,367,0.846925,211,1.152371
450330,0.9991,247,0.993018,220,1.023659,53,1.029165
450340,0.9984,312,1.024724,301,1.009476,108,1.055365
450346,0.9991,646,0.921370,585,1.046436,281,0.956301
450347,1.0000,235,0.955109,174,0.999805,10,0.000000
450348,0.9873,195,1.069027,83,1.018818,2,0.000000
450351,1.0000,195,0.901881,179,0.921696,48,0.989373
450352,0.9987,468,0.993957,424,1.003733,33,1.225068
450358,1.0000,831,0.908178,1408,0.912493,678,0.958772
450369,0.9962,125,0.942749,71,1.077559,5,0.000000
450370,0.9974,124,0.986709,66,1.071881,3,0.000000
450372,1.0000,303,0.958640,214,0.953027,22,0.000000
450373,0.9986,114,1.010801,39,1.001928,3,0.000000
450379,0.9986,97,0.987351,144,1.064896,34,0.988658
450388,1.0000,1465,0.892190,2205,0.890922,1025,0.929049
450389,0.9968,493,0.977372,433,1.068864,87,1.093737
450395,0.9975,233,0.926926,247,1.051346,18,0.000000
450399,1.0000,89,0.983778,57,0.984187,8,0.000000
450400,0.9800,285,1.125025,198,1.128797,23,0.000000
450403,0.9979,356,0.955890,448,1.094568,193,0.990797
450411,0.9979,157,1.012942,141,1.018727,4,0.000000
450419,1.0000,207,0.962136,156,0.894855,18,0.000000
450422,1.0000,0,0.000000,0,0.000000,0,0.000000
450424,1.0000,426,1.001275,495,0.867274,222,0.984616
450431,1.0000,461,0.938382,774,0.854058,233,0.878905
450438,0.9933,98,1.072087,137,1.046660,14,0.000000
450446,1.0000,0,0.000000,1,0.000000,0,0.000000
450447,0.9981,214,1.006706,286,1.061439,37,1.025488
450451,1.0000,142,0.916591,86,0.962197,5,0.000000
450460,0.9971,113,1.005871,70,1.043727,13,0.000000
450462,0.9972,657,0.881995,874,1.004359,304,1.224449
450465,0.9975,150,1.062297,140,0.936254,72,1.002795
450469,0.9995,553,1.018863,497,0.931269,238,0.951390
450475,0.9800,122,1.139950,181,1.239975,14,0.000000
450484,0.9982,250,1.088027,285,0.841864,110,0.994996
450488,1.0000,4,0.000000,3,0.000000,1,0.000000
450489,1.0000,62,0.975266,83,0.897979,8,0.000000
450497,0.9935,222,0.940410,94,1.120524,12,0.000000
450498,1.0000,117,0.972630,62,0.985953,13,0.000000
450508,0.9925,369,1.173845,381,1.083766,99,0.931107
450518,1.0000,218,0.978651,324,0.967483,95,0.936535
450537,0.9995,200,1.029345,197,0.986675,84,0.977237
450539,0.9944,232,1.066320,71,0.924127,5,0.000000
450558,0.9969,294,1.015088,280,0.867708,233,1.112555
450563,0.9985,420,1.036857,401,0.934676,149,1.062270
450565,0.9991,158,0.956230,108,1.026138,14,0.000000
450571,1.0000,519,0.858610,458,0.891132,347,1.000714
450573,1.0000,221,0.927835,85,0.925422,8,0.000000
450578,1.0000,28,0.960618,12,0.000000,3,0.000000
450580,0.9926,160,1.075393,231,1.059184,17,0.000000
450584,1.0000,86,0.892002,39,0.952098,8,0.000000
450586,1.0000,128,0.984085,52,0.952567,4,0.000000
450587,1.0000,394,0.891614,238,0.975646,9,0.000000
450591,1.0000,147,0.921116,142,0.923978,17,0.000000
450596,1.0000,169,0.789023,165,0.918587,45,0.942721
450597,0.9923,208,0.977602,192,1.118620,27,1.056845
450604,1.0000,310,0.904646,164,0.885056,33,0.910873
450605,1.0000,69,0.964701,94,0.976258,9,0.000000
450610,1.0000,503,0.799290,844,0.873264,256,0.781415
450615,0.9988,181,0.971570,151,1.018625,21,0.000000
450617,0.9990,557,0.933742,817,1.042753,437,0.956573
450620,0.9800,98,1.169300,78,1.111561,2,0.000000
450630,0.9987,95,1.049866,124,1.016774,35,0.943125
450634,0.9996,470,1.006895,412,0.996209,234,1.012646
450638,1.0000,323,0.955614,607,0.925266,250,0.933273
450639,1.0000,450,0.947836,475,0.990044,165,0.979220
450641,1.0000,148,0.930351,69,0.975317,5,0.000000
450643,0.9934,217,1.021189,378,1.166554,31,0.995513
450644,1.0000,200,0.984729,287,0.893629,111,0.980704
450647,0.9998,331,0.999574,575,1.009661,155,0.969777
450651,0.9987,292,0.970926,374,1.068444,135,1.034464
450653,0.9955,152,0.946697,155,1.072985,30,1.064220
450654,0.9868,357,1.085560,107,1.008750,57,1.080114
450656,0.9993,234,0.967603,213,1.030445,94,0.967613
450658,0.9929,108,0.927897,129,1.104788,10,0.000000
450659,1.0000,122,0.939454,221,0.899865,64,0.971864
450661,0.9978,126,0.958474,209,1.081255,93,0.947793
450662,0.9944,359,0.983415,273,1.216340,125,0.956777
450668,1.0000,362,1.002505,450,0.978435,158,0.990089
450669,0.9971,238,1.064433,264,1.036690,39,1.160572
450670,0.9995,539,0.854659,583,0.853286,177,1.026714
450672,0.9976,286,1.078746,474,0.981231,338,1.081489
450674,1.0000,0,0.000000,0,0.000000,0,0.000000
450675,0.9979,276,1.063632,398,0.965872,201,1.068984
450677,0.9989,369,0.992055,433,1.037837,208,0.840192
450678,0.9998,314,0.856173,429,1.007744,133,0.962399
450683,0.9989,86,1.021064,164,0.961790,29,1.037200
450684,0.9997,311,0.913700,435,1.009012,139,0.945210
450686,0.9983,383,1.071984,576,0.988517,211,1.076027
450688,0.9930,106,1.121443,353,1.076653,142,1.141881
