"PROVIDER_NUMBER","value_2011","value_2012","value_2013","value_2014","Y12_11","Y13_12","Y14_13","change","change2","min","max","year_change"
262016,254,242,233,211,0.952755905511811,0.957769719006437,0.940047025494597,0.940381740669605,0.950190883337615,0.940381740669605,0.950190883337615,0.942657562953864
262017,265,318,258,211,1.2,0.986704061844471,0.926855846560731,0.943050070693774,1.03785330280173,0.943050070693774,1.03785330280173,1.00040745100199
262018,211,198,226,132,0.938388625592417,1.03493480345062,0.855258026411689,0.887957854488912,0.942860485151574,0.887957854488912,0.942860485151574,0.914977342935615
262019,153,189,170,165,1.23529411764706,1.05409255338946,1.02548860228622,1.03511775080403,1.10495842444091,1.03511775080403,1.10495842444091,1.09711192802694
262020,281,269,272,243,0.95729537366548,0.983855441743913,0.952723003160458,0.953943380987845,0.96462460618995,0.953943380987845,0.96462460618995,0.95528043248357
263027,499,502,536,528,1.0060120240481,1.03641125842649,1.01900846630597,1.0196052448597,1.02047724959352,1.0196052448597,1.02047724959352,1.02009704343167
263028,869,888,924,858,1.02186421173763,1.0311600938945,0.995762661036339,0.9969920602832,1.01626232222282,0.9969920602832,1.01626232222282,1.0126679555255
263029,685,637,687,760,0.92992700729927,1.00145878998049,1.03523991143008,1.03822634682018,0.988875236236615,0.988875236236615,1.03822634682018,1.00298347516479
263030,450,382,449,497,0.848888888888889,0.998888270918113,1.0336685234719,1.0437285968906,0.960481894426302,0.960481894426302,1.0437285968906,1.03979924549257
263031,697,929,1142,1260,1.33285509325681,1.28001972725114,1.21818315278581,1.2218204610937,1.27701932443125,1.2218204610937,1.27701932443125,1.27101797342557
263301,33,38,39,44,1.15151515151515,1.08711461300922,1.10064241629821,1.10201202306465,1.11309072694086,1.10201202306465,1.11309072694086,1.10713385690292
263302,62,70,64,69,1.12903225806452,1.01600101600152,1.0363007212402,1.04048099078341,1.06044466510208,1.04048099078341,1.06044466510208,1.06021077270102
264005,1,1,3,3,1,1.73205080756888,1.44224957030741,1.66666666666667,1.3914334592921,1.3914334592921,1.66666666666667,1.50896008196543
264008,12,19,13,5,1.58333333333333,1.04083299973307,0.746900791092861,0.884053081421503,1.12368904138642,0.884053081421503,1.12368904138642,0.944696638721442
264012,498,574,724,595,1.15261044176707,1.20574261807576,1.06111521303918,1.0785858959996,1.13982275762734,1.0785858959996,1.13982275762734,1.13004361109809
264017,561,595,474,568,1.06060606060606,0.919195183895269,1.00414205911171,1.01851898411839,0.994647767871014,0.994647767871014,1.01851898411839,1.01735546726286
264020,68,68,62,54,1,0.954863710632231,0.926036878497912,0.927577482605946,0.960300196376714,0.927577482605946,0.960300196376714,0.951336796073592
264025,8,17,5,4,2.125,0.790569415042095,0.7937005259841,1.07303921568627,1.2364233136754,1.07303921568627,1.2364233136754,1.16974201734028
270003,1778,1938,2008,2056,1.08998875140607,1.06271295755074,1.04961602152391,1.0500042816395,1.06743924349357,1.0500042816395,1.06743924349357,1.06512249927325
270004,4579,4699,4907,5131,1.02620659532649,1.03519629083526,1.03866888950701,1.03870680175261,1.03335725855625,1.03335725855625,1.03870680175261,1.03688154945085
270012,3859,3744,4179,4264,0.970199533557917,1.04063588111127,1.03382605311128,1.03557507506765,1.01488715592682,1.01488715592682,1.03557507506765,1.02387028981459
270014,3398,3558,3827,3772,1.04708652148323,1.06124961047197,1.03541893593574,1.0361064077085,1.04791835596364,1.0361064077085,1.04791835596364,1.03643845675306
270017,1366,1397,1468,1513,1.02269399707174,1.03666319072795,1.03465622786353,1.03472371352697,1.03133780522107,1.03133780522107,1.03472371352697,1.03169440399382
270023,1270,1390,1410,615,1.09448818897638,1.05367747459668,0.7852786647772,0.848348963650323,0.977814776116753,0.848348963650323,0.977814776116753,0.86999822751958
270032,380,384,420,426,1.01052631578947,1.05131496607569,1.03882406274049,1.03952067669173,1.03355511486855,1.03355511486855,1.03952067669173,1.03927176876442
270049,3815,3893,4421,4170,1.02044560943644,1.07649740265791,1.03010264954139,1.03309972479089,1.04234855387858,1.03309972479089,1.04234855387858,1.03852443115455
270051,2730,2835,2801,2632,1.03846153846154,1.01292019725511,0.987888081737189,0.988710999568233,1.01308993915128,0.988710999568233,1.01308993915128,1.01173500726096
270057,1733,1574,1778,1661,0.908251586843624,1.01290006023565,0.985954839945455,0.990684470496159,0.96903549567491,0.96903549567491,0.990684470496159,0.970146070293723
270086,248,134,233,259,0.540322580645161,0.96928640196397,1.01457158384747,1.13023884454234,0.841393522152202,0.841393522152202,1.13023884454234,1.07669733310551
270087,185,205,184,268,1.10810810810811,0.997293635091789,1.13149947089495,1.1540636076161,1.07896707136495,1.07896707136495,1.1540636076161,1.12188785552707
271301,100,110,69,69,1.1,0.830662386291807,0.883655592240361,0.909090909090909,0.938105992844056,0.909090909090909,0.938105992844056,0.931334598008946
271302,6,9,10,12,1.5,1.29099444873581,1.25992104989487,1.27037037037037,1.35030516621023,1.27037037037037,1.35030516621023,1.29481556601877
271303,43,48,18,14,1.11627906976744,0.646996639220631,0.687944168099809,0.756352282515073,0.817073292362627,0.756352282515073,0.817073292362627,0.774099725889844
271304,63,75,35,21,1.19047619047619,0.74535599249993,0.693361274350635,0.752380952380952,0.876397819108918,0.752380952380952,0.876397819108918,0.808531543934592
271305,41,30,52,35,0.731707317073171,1.12618501274295,0.948625356859918,1.04603919116114,0.935505895558678,0.935505895558678,1.04603919116114,1.01313103539836
271306,61,92,95,89,1.50819672131148,1.24794913725693,1.13419237660068,1.15921584074227,1.29677941172303,1.15921584074227,1.29677941172303,1.27394273783298
271308,23,31,18,17,1.34782608695652,0.884651736929383,0.904149740081177,0.95763856423043,1.04554252132236,0.95763856423043,1.04554252132236,0.973580664655726
271309,10,20,21,21,2,1.44913767461894,1.28057916498749,1.35,1.57657227986881,1.35,1.57657227986881,1.52228363096547
271312,111,162,128,132,1.45945945945946,1.07384968834244,1.05945777097112,1.09361097208319,1.19758897292434,1.09361097208319,1.19758897292434,1.10283136106853
271313,50,64,78,85,1.28,1.24899959967968,1.19348319192734,1.19616452991453,1.24082759720234,1.19616452991453,1.24082759720234,1.20663176571427
271314,88,116,130,106,1.31818181818182,1.21543108701099,1.06399861923941,1.08475202957962,1.19920384147741,1.08475202957962,1.19920384147741,1.08782540201132
271316,203,234,210,235,1.15270935960591,1.01709525543122,1.0500031649127,1.05639762536314,1.07326925998327,1.05639762536314,1.07326925998327,1.05801183826145
271317,343,416,390,365,1.21282798833819,1.06631432470311,1.02093849983072,1.02874180807854,1.10002693762401,1.02874180807854,1.10002693762401,1.07812015523208
271318,354,307,277,267,0.867231638418079,0.884582317088814,0.910268120541148,0.911136895226249,0.887360692016014,0.887360692016014,0.911136895226249,0.908714629230657
271319,109,108,57,62,0.990825688073395,0.723142987117011,0.82855574036203,0.868774254698929,0.847508138517478,0.847508138517478,0.868774254698929,0.867222342012982
271320,337,298,257,273,0.884272997032641,0.873276173936053,0.93220389970002,0.936315304584571,0.896584356889571,0.896584356889571,0.936315304584571,0.925193082409357
271321,46,38,34,29,0.826086956521739,0.859726953621095,0.857459050586091,0.857921658365863,0.847757653576308,0.847757653576308,0.857921658365863,0.855977530118
271323,176,191,186,170,1.08522727272727,1.02801662526351,0.988504728707494,0.991009252293241,1.03391620889943,0.991009252293241,1.03391620889943,1.00151059142353
271324,86,81,61,56,0.941860465116279,0.842200881964271,0.866755338541367,0.870993223918204,0.883605561873972,0.870993223918204,0.883605561873972,0.880368207397032
271325,406,381,368,352,0.938423645320197,0.952052488514525,0.953539913652926,0.953608216514165,0.948005349162549,0.948005349162549,0.953608216514165,0.950992855118591
271326,104,107,122,96,1.02884615384615,1.08308675694836,0.973671888167438,0.985306105211881,1.02853493298732,0.985306105211881,1.02853493298732,1.00118398733735
271327,141,97,111,110,0.687943262411348,0.887262104765661,0.92057220388806,0.941088050103185,0.83192585702169,0.83192585702169,0.941088050103185,0.922719343374713
271328,179,150,151,116,0.837988826815642,0.918463618764736,0.865369636196641,0.870955804670703,0.873940693925673,0.870955804670703,0.873940693925673,0.873781791480182
271329,71,51,53,56,0.71830985915493,0.86399008862338,0.923938844224194,0.938043106338115,0.835412930667501,0.835412930667501,0.938043106338115,0.866957923480738
271330,109,93,68,78,0.853211009174312,0.789843788991959,0.894449931036472,0.910484209467549,0.845834909734248,0.845834909734248,0.910484209467549,0.902227886148929
271331,62,47,67,45,0.758064516129032,1.03954084156916,0.898683858797557,0.951746074022475,0.898763072165251,0.898763072165251,0.951746074022475,0.932002466143414
271334,39,25,22,32,0.641025641025641,0.751067616198811,0.936185241553261,0.991857031857032,0.776092832925904,0.776092832925904,0.991857031857032,0.81427691416191
271335,400,364,410,433,0.91,1.01242283656583,1.02677661347591,1.03082372911641,0.983066483347247,0.983066483347247,1.03082372911641,0.989003840358078
271336,470,484,476,488,1.02978723404255,1.00636273651542,1.01260636910122,1.01282279748544,1.01625211321973,1.01282279748544,1.01625211321973,1.01619009264703
271337,95,97,85,91,1.02105263157895,0.945905302926917,0.985763187316829,0.989309842222293,0.984240373940898,0.984240373940898,0.989309842222293,0.987908642025713
271338,116,153,115,129,1.31896551724138,0.995680325377994,1.03604171080171,1.06411287820142,1.11689585114036,1.06411287820142,1.11689585114036,1.07678807903185
271340,641,703,723,590,1.09672386895476,1.0620381899935,0.972742730773906,0.980405877038711,1.04383492990739,0.980405877038711,1.04383492990739,1.02440106809583
271341,82,82,74,96,1,0.949967907031729,1.05394786126088,1.06657877389585,1.00130525609754,1.00130525609754,1.06657877389585,1.01175798982349
271342,54,48,20,43,0.888888888888889,0.608580619450185,0.926882961086873,1.15185185185185,0.808117489808649,0.808117489808649,1.15185185185185,0.948113742965104
271343,202,254,270,241,1.25742574257426,1.15612873996209,1.06060879556638,1.07100348705037,1.15805442603424,1.07100348705037,1.15805442603424,1.12329737693208
271344,342,315,393,399,0.921052631578947,1.07197145811703,1.0527265996094,1.06131295159017,1.01525022976846,1.01525022976846,1.06131295159017,1.04234914643777
271345,370,365,348,380,0.986486486486487,0.969814693918658,1.00892904388653,1.01062172233641,0.988410074763893,0.988410074763893,1.01062172233641,1.00496693229227
271346,54,70,93,86,1.2962962962963,1.31233464566864,1.16779935346224,1.18319963588781,1.25881009847572,1.18319963588781,1.25881009847572,1.19939487673141
271347,537,506,432,423,0.942271880819367,0.896922111302323,0.923539256530892,0.925064496065832,0.920911082884194,0.920911082884194,0.925064496065832,0.922343782300765
280003,7937,7901,4407,8012,0.995464281214565,0.745149363987095,1.00313993519997,1.1237528564007,0.914584526800544,0.914584526800544,1.1237528564007,1.02691787886761
280009,3544,3545,3530,2926,1.00028216704289,0.998022876190495,0.938123905408375,0.941648679824079,0.978809649547253,0.941648679824079,0.978809649547253,0.963282739020999
